Time	PV	OP	SP
         0	  -29.9998	   49.8862	  -29.9998
      0.01	  -29.9998	   49.8862	  -29.9998
      0.02	  -29.9998	   49.8862	  -29.9998
      0.03	  -29.9998	   49.8862	  -29.9998
      0.04	  -29.9998	   49.8862	  -29.9998
      0.05	  -29.9998	   49.8862	  -29.9998
      0.06	  -29.9998	   49.8862	  -29.9998
      0.07	  -29.9998	   49.8862	  -29.9998
      0.08	  -29.9998	   49.8862	  -29.9998
      0.09	  -29.9998	   49.8862	  -29.9998
       0.1	  -29.9998	   49.8862	  -29.9998
      0.11	  -29.9998	   49.8862	  -29.9998
      0.12	  -29.9998	   49.8862	  -29.9998
      0.13	  -29.9998	   49.8862	  -29.9998
      0.14	  -29.9998	   49.8862	  -29.9998
      0.15	  -29.9998	   49.8862	  -29.9998
      0.16	  -29.9998	   49.8862	  -29.9998
      0.17	  -29.9998	   49.8862	  -29.9998
      0.18	  -29.9998	   49.8862	  -29.9998
      0.19	  -29.9998	   49.8862	  -29.9998
       0.2	  -29.9998	   49.8862	  -29.9998
      0.21	  -29.9998	   49.8862	  -29.9998
      0.22	  -29.9998	   49.8862	  -29.9998
      0.23	  -29.9998	   49.8862	  -29.9998
      0.24	  -29.9998	   49.8862	  -29.9998
      0.25	  -29.9998	   49.8862	  -29.9998
      0.26	  -29.9998	   49.8862	  -29.9998
      0.27	  -29.9998	   49.8862	  -29.9998
      0.28	  -29.9998	   49.8862	  -29.9998
      0.29	  -29.9998	   49.8862	  -29.9998
       0.3	  -29.9998	   49.8862	  -29.9998
      0.31	  -29.9998	   49.8862	  -29.9998
      0.32	  -29.9998	   49.8862	  -29.9998
      0.33	  -29.9998	   49.8862	  -29.9998
      0.34	  -29.9998	   49.8862	  -29.9998
      0.35	  -29.9998	   49.8862	  -29.9998
      0.36	  -29.9998	   49.8862	  -29.9998
      0.37	  -29.9998	   49.8862	  -29.9998
      0.38	  -29.9998	   49.8862	  -29.9998
      0.39	  -29.9998	   49.8862	  -29.9998
       0.4	  -29.9998	   49.8862	  -29.9998
      0.41	  -29.9998	   49.8862	  -29.9998
      0.42	  -29.9998	   49.8862	  -29.9998
      0.43	  -29.9998	   49.8862	  -29.9998
      0.44	  -29.9998	   49.8862	  -29.9998
      0.45	  -29.9998	   49.8862	  -29.9998
      0.46	  -29.9998	   49.8862	  -29.9998
      0.47	  -29.9998	   49.8862	  -29.9998
      0.48	  -29.9998	   49.8862	  -29.9998
      0.49	  -29.9998	   49.8862	  -29.9998
       0.5	  -29.9998	   49.8862	  -29.9998
      0.51	  -29.9998	   49.8862	  -29.9998
      0.52	  -29.9998	   49.8862	  -29.9998
