Time	PV	OP	SP
         0	   25.0002	  -73.7276	   25.0002
      0.01	   25.0002	  -73.7276	   25.0002
      0.02	   25.0002	  -73.7276	   25.0002
      0.03	   25.0002	  -73.7276	   25.0002
      0.04	   25.0002	  -73.7276	   25.0002
      0.05	   25.0002	  -73.7276	   25.0002
      0.06	   25.0002	  -73.7276	   25.0002
      0.07	   25.0002	  -73.7276	   25.0002
      0.08	   25.0002	  -73.7276	   25.0002
      0.09	   25.0002	  -73.7276	   25.0002
       0.1	   25.0002	  -73.7276	   25.0002
      0.11	   25.0002	  -73.7276	   25.0002
      0.12	   25.0002	  -73.7276	   25.0002
      0.13	   25.0002	  -73.7276	   25.0002
      0.14	   25.0002	  -73.7276	   25.0002
      0.15	   25.0002	  -73.7276	   25.0002
      0.16	   25.0002	  -73.7276	   25.0002
      0.17	   25.0002	  -73.7276	   25.0002
      0.18	   25.0002	  -73.7276	   25.0002
      0.19	   25.0002	  -73.7276	   25.0002
       0.2	   25.0002	  -73.7276	   25.0002
      0.21	   25.0002	  -73.7276	   25.0002
      0.22	   25.0002	  -73.7276	   25.0002
      0.23	   25.0002	  -73.7276	   25.0002
      0.24	   25.0002	  -73.7276	   25.0002
      0.25	   25.0002	  -73.7276	   25.0002
      0.26	   25.0002	  -73.7276	   25.0002
      0.27	   25.0002	  -73.7276	   25.0002
      0.28	   25.0002	  -73.7276	   25.0002
      0.29	   25.0002	  -73.7276	   25.0002
       0.3	   25.0002	  -73.7276	   25.0002
      0.31	   25.0002	  -73.7276	   25.0002
      0.32	   25.0002	  -73.7276	   25.0002
      0.33	   25.0002	  -73.7276	   25.0002
      0.34	   25.0002	  -73.7276	   25.0002
      0.35	   25.0002	  -73.7276	   25.0002
      0.36	   25.0002	  -73.7276	   25.0002
      0.37	   25.0002	  -73.7276	   25.0002
      0.38	   25.0002	  -73.7276	   25.0002
      0.39	   25.0002	  -73.7276	   25.0002
       0.4	   25.0002	  -73.7276	   25.0002
      0.41	   25.0002	  -73.7276	   25.0002
      0.42	   25.0002	  -73.7276	   25.0002
      0.43	   25.0002	  -73.7276	   25.0002
      0.44	   25.0002	  -73.7276	   25.0002
      0.45	   25.0002	  -73.7276	   25.0002
      0.46	   25.0002	  -73.7276	   25.0002
      0.47	   25.0002	  -73.7276	   25.0002
      0.48	   25.0002	  -73.7276	   25.0002
      0.49	   25.0002	  -73.7276	   25.0002
       0.5	   25.0002	  -73.7276	   25.0002
      0.51	   25.0002	  -73.7276	   25.0002
      0.52	   25.0002	  -73.7276	   25.0002
      0.53	   25.0002	  -73.7276	   25.0002
      0.54	   25.0002	  -73.7276	   25.0002
      0.55	   25.0002	  -73.7276	   25.0002
      0.56	   25.0002	  -73.7276	   25.0002
      0.57	   25.0002	  -73.7276	   25.0002
      0.58	   25.0002	  -73.7276	   25.0002
      0.59	   25.0002	  -73.7276	   25.0002
       0.6	   25.0002	  -73.7276	   25.0002
      0.61	   25.0002	  -73.7276	   25.0002
      0.62	   25.0002	  -73.7276	   25.0002
      0.63	   25.0002	  -73.7276	   25.0002
      0.64	   25.0002	  -73.7276	   25.0002
      0.65	   25.0002	  -73.7276	   25.0002
      0.66	   25.0002	  -73.7276	   25.0002
      0.67	   25.0002	  -73.7276	   25.0002
      0.68	   25.0002	  -73.7276	   25.0002
      0.69	   25.0002	  -73.7276	   25.0002
       0.7	   25.0002	  -73.7276	   25.0002
      0.71	   25.0002	  -73.7276	   25.0002
      0.72	   25.0002	  -73.7276	   25.0002
      0.73	   25.0002	  -73.7276	   25.0002
      0.74	   25.0002	  -73.7276	   25.0002
      0.75	   25.0002	  -73.7276	   25.0002
      0.76	   25.0002	  -73.7276	   25.0002
      0.77	   25.0002	  -73.7276	   25.0002
      0.78	   25.0002	  -73.7276	   25.0002
      0.79	   25.0002	  -73.7276	   25.0002
       0.8	   25.0002	  -73.7276	   25.0002
      0.81	   25.0002	  -73.7276	   25.0002
      0.82	   25.0002	  -73.7276	   25.0002
      0.83	   25.0002	  -73.7276	   25.0002
      0.84	   25.0002	  -73.7276	   25.0002
      0.85	   25.0002	  -73.7276	   25.0002
      0.86	   25.0002	  -73.7276	   25.0002
      0.87	   25.0002	  -73.7276	   25.0002
      0.88	   25.0002	  -73.7276	   25.0002
      0.89	   25.0002	  -73.7276	   25.0002
       0.9	   25.0002	  -73.7276	   25.0002
      0.91	   25.0002	  -73.7276	   25.0002
      0.92	   25.0002	  -73.7276	   25.0002
      0.93	   25.0002	  -73.7276	   25.0002
      0.94	   25.0002	  -73.7276	   25.0002
      0.95	   25.0002	  -73.7276	   25.0002
      0.96	   25.0002	  -73.7276	   25.0002
      0.97	   25.0002	  -73.7276	   25.0002
      0.98	   25.0002	  -73.7276	   25.0002
      0.99	   25.0002	  -73.7276	   25.0002
         1	   25.0002	  -73.7276	   25.0002
      1.01	   25.0133	  -73.7348	   25.0002
      1.02	   25.0203	  -73.7419	   25.0002
      1.03	   25.0214	   -73.747	   25.0002
      1.04	    25.019	  -73.7496	   25.0002
      1.05	   25.0166	  -73.7523	   25.0002
      1.06	   25.0172	  -73.7562	   25.0002
      1.07	   25.0071	  -73.7513	   25.0002
      1.08	   24.9945	  -73.7446	   25.0002
      1.09	   24.9925	   -73.742	   25.0002
       1.1	   24.9868	  -73.7359	   25.0002
      1.11	   24.9724	  -73.7235	   25.0002
      1.12	   24.9629	   -73.711	   25.0002
      1.13	   24.9513	   -73.695	   25.0002
      1.14	   24.9345	  -73.6735	   25.0002
      1.15	   24.9223	  -73.6509	   25.0002
      1.16	   24.9078	  -73.6237	   25.0002
      1.17	   24.9286	  -73.6101	   25.0002
      1.18	    24.889	  -73.5731	   25.0002
      1.19	   24.8591	  -73.5309	   25.0002
       1.2	   24.8357	  -73.4859	   25.0002
      1.21	   24.8198	  -73.4409	   25.0002
      1.22	   24.8061	  -73.3937	   25.0002
      1.23	   24.7961	  -73.3457	   25.0002
      1.24	   24.7887	  -73.2977	   25.0002
      1.25	   24.7854	  -73.2498	   25.0002
      1.26	   24.7835	  -73.2027	   25.0002
      1.27	   24.7838	  -73.1567	   25.0002
      1.28	   24.7854	  -73.1121	   25.0002
      1.29	   24.7884	   -73.069	   25.0002
       1.3	   24.7918	   -73.026	   25.0002
      1.31	   24.7976	  -72.9871	   25.0002
      1.32	   24.8034	  -72.9483	   25.0002
      1.33	   24.8103	  -72.9116	   25.0002
      1.34	   24.8185	   -72.878	   25.0002
      1.35	   24.8267	  -72.8444	   25.0002
      1.36	   24.8349	  -72.8141	   25.0002
      1.37	   24.8431	  -72.7845	   25.0002
      1.38	   24.8508	  -72.7583	   25.0002
      1.39	   24.8585	  -72.7322	   25.0002
       1.4	   24.8665	  -72.7083	   25.0002
      1.41	   24.8749	  -72.6868	   25.0002
      1.42	   24.8832	  -72.6654	   25.0002
      1.43	   24.8911	  -72.6473	   25.0002
      1.44	    24.899	  -72.6291	   25.0002
      1.45	   24.9058	  -72.6142	   25.0002
      1.46	   24.9125	  -72.5993	   25.0002
      1.47	   24.9191	  -72.5852	   25.0002
      1.48	   24.9254	  -72.5734	   25.0002
      1.49	   24.9316	  -72.5616	   25.0002
       1.5	   24.9365	  -72.5521	   25.0002
      1.51	   24.9415	  -72.5426	   25.0002
      1.52	   24.9464	  -72.5333	   25.0002
      1.53	   24.9512	  -72.5256	   25.0002
      1.54	   24.9561	  -72.5179	   25.0002
      1.55	   24.9599	  -72.5113	   25.0002
      1.56	   24.9633	  -72.5047	   25.0002
      1.57	    24.966	  -72.4993	   25.0002
      1.58	   24.9687	   -72.494	   25.0002
      1.59	   24.9717	  -72.4886	   25.0002
       1.6	   24.9737	   -72.484	   25.0002
      1.61	   24.9755	  -72.4794	   25.0002
      1.62	   24.9768	  -72.4754	   25.0002
      1.63	   24.9782	  -72.4713	   25.0002
      1.64	   24.9789	  -72.4673	   25.0002
      1.65	   24.9797	  -72.4633	   25.0002
      1.66	   24.9804	  -72.4593	   25.0002
      1.67	   24.9806	  -72.4553	   25.0002
      1.68	   24.9808	  -72.4513	   25.0002
      1.69	   24.9809	  -72.4474	   25.0002
       1.7	   24.9811	  -72.4434	   25.0002
      1.71	   24.9812	  -72.4394	   25.0002
      1.72	   24.9811	  -72.4354	   25.0002
      1.73	    24.981	  -72.4312	   25.0002
      1.74	   24.9809	  -72.4269	   25.0002
      1.75	   24.9808	  -72.4227	   25.0002
      1.76	   24.9807	  -72.4185	   25.0002
      1.77	   24.9806	  -72.4142	   25.0002
      1.78	   24.9805	    -72.41	   25.0002
      1.79	   24.9803	  -72.4055	   25.0002
       1.8	   24.9802	  -72.4011	   25.0002
      1.81	     24.98	  -72.3966	   25.0002
      1.82	   24.9799	  -72.3922	   25.0002
      1.83	   24.9798	  -72.3877	   25.0002
      1.84	   24.9796	  -72.3831	   25.0002
      1.85	   24.9795	  -72.3785	   25.0002
      1.86	   24.9793	  -72.3739	   25.0002
      1.87	   24.9792	  -72.3692	   25.0002
      1.88	    24.979	  -72.3646	   25.0002
      1.89	   24.9789	    -72.36	   25.0002
       1.9	   24.9787	  -72.3553	   25.0002
      1.91	   24.9786	  -72.3507	   25.0002
      1.92	   24.9785	  -72.3461	   25.0002
      1.93	   24.9784	  -72.3414	   25.0002
      1.94	   24.9784	  -72.3368	   25.0002
      1.95	   24.9784	  -72.3322	   25.0002
      1.96	   24.9784	  -72.3276	   25.0002
      1.97	   24.9784	  -72.3229	   25.0002
      1.98	   24.9784	  -72.3183	   25.0002
      1.99	   24.9784	  -72.3137	   25.0002
         2	   24.9785	   -72.309	   25.0002
      2.01	   24.9786	  -72.3044	   25.0002
      2.02	   24.9787	  -72.2998	   25.0002
      2.03	   24.9788	  -72.2954	   25.0002
      2.04	    24.979	  -72.2911	   25.0002
      2.05	   24.9792	  -72.2868	   25.0002
      2.06	   24.9793	  -72.2825	   25.0002
      2.07	   24.9795	  -72.2781	   25.0002
      2.08	   24.9796	  -72.2738	   25.0002
      2.09	   24.9799	  -72.2697	   25.0002
       2.1	   24.9801	  -72.2657	   25.0002
      2.11	   24.9804	  -72.2616	   25.0002
      2.12	   24.9806	  -72.2576	   25.0002
      2.13	   24.9809	  -72.2538	   25.0002
      2.14	   24.9811	    -72.25	   25.0002
      2.15	   24.9814	  -72.2463	   25.0002
      2.16	   24.9817	  -72.2425	   25.0002
      2.17	    24.982	  -72.2387	   25.0002
      2.18	   24.9823	  -72.2353	   25.0002
      2.19	   24.9826	  -72.2318	   25.0002
       2.2	   24.9829	  -72.2284	   25.0002
      2.21	   24.9832	   -72.225	   25.0002
      2.22	   24.9835	  -72.2215	   25.0002
      2.23	   24.9838	  -72.2184	   25.0002
      2.24	   24.9841	  -72.2153	   25.0002
      2.25	   24.9844	  -72.2122	   25.0002
      2.26	   24.9846	  -72.2091	   25.0002
      2.27	   24.9849	  -72.2059	   25.0002
      2.28	   24.9852	  -72.2032	   25.0002
      2.29	   24.9855	  -72.2004	   25.0002
       2.3	   24.9858	  -72.1976	   25.0002
      2.31	   24.9861	  -72.1948	   25.0002
      2.32	   24.9864	   -72.192	   25.0002
      2.33	   24.9867	  -72.1895	   25.0002
      2.34	    24.987	   -72.187	   25.0002
      2.35	   24.9873	  -72.1845	   25.0002
      2.36	   24.9876	   -72.182	   25.0002
      2.37	   24.9879	  -72.1796	   25.0002
      2.38	   24.9882	  -72.1774	   25.0002
      2.39	   24.9885	  -72.1752	   25.0002
       2.4	   24.9887	   -72.173	   25.0002
      2.41	    24.989	  -72.1708	   25.0002
      2.42	   24.9893	  -72.1686	   25.0002
      2.43	   24.9896	  -72.1666	   25.0002
      2.44	   24.9898	  -72.1647	   25.0002
      2.45	   24.9901	  -72.1628	   25.0002
      2.46	   24.9903	  -72.1609	   25.0002
      2.47	   24.9905	   -72.159	   25.0002
      2.48	   24.9908	  -72.1571	   25.0002
      2.49	    24.991	  -72.1554	   25.0002
       2.5	   24.9912	  -72.1538	   25.0002
      2.51	   24.9915	  -72.1521	   25.0002
      2.52	   24.9917	  -72.1504	   25.0002
      2.53	    24.992	  -72.1488	   25.0002
      2.54	   24.9922	  -72.1473	   25.0002
      2.55	   24.9924	  -72.1459	   25.0002
      2.56	   24.9925	  -72.1444	   25.0002
      2.57	   24.9927	   -72.143	   25.0002
      2.58	   24.9929	  -72.1415	   25.0002
      2.59	   24.9931	  -72.1403	   25.0002
       2.6	   24.9933	   -72.139	   25.0002
      2.61	   24.9935	  -72.1378	   25.0002
      2.62	   24.9937	  -72.1366	   25.0002
      2.63	   24.9939	  -72.1353	   25.0002
      2.64	   24.9941	  -72.1341	   25.0002
      2.65	   24.9943	   -72.133	   25.0002
      2.66	   24.9944	   -72.132	   25.0002
      2.67	   24.9946	  -72.1309	   25.0002
      2.68	   24.9947	  -72.1299	   25.0002
      2.69	   24.9949	  -72.1288	   25.0002
       2.7	   24.9951	  -72.1279	   25.0002
      2.71	   24.9952	   -72.127	   25.0002
      2.72	   24.9954	  -72.1261	   25.0002
      2.73	   24.9955	  -72.1253	   25.0002
      2.74	   24.9957	  -72.1244	   25.0002
      2.75	   24.9958	  -72.1235	   25.0002
      2.76	   24.9959	  -72.1228	   25.0002
      2.77	   24.9961	  -72.1221	   25.0002
      2.78	   24.9962	  -72.1214	   25.0002
      2.79	   24.9963	  -72.1207	   25.0002
       2.8	   24.9964	    -72.12	   25.0002
      2.81	   24.9965	  -72.1193	   25.0002
      2.82	   24.9967	  -72.1186	   25.0002
      2.83	   24.9968	   -72.118	   25.0002
      2.84	   24.9969	  -72.1173	   25.0002
      2.85	    24.997	  -72.1167	   25.0002
      2.86	   24.9971	  -72.1162	   25.0002
      2.87	   24.9972	  -72.1157	   25.0002
      2.88	   24.9973	  -72.1152	   25.0002
      2.89	   24.9974	  -72.1146	   25.0002
       2.9	   24.9975	  -72.1141	   25.0002
      2.91	   24.9976	  -72.1136	   25.0002
      2.92	   24.9976	  -72.1132	   25.0002
      2.93	   24.9977	  -72.1128	   25.0002
      2.94	   24.9978	  -72.1124	   25.0002
      2.95	   24.9979	  -72.1121	   25.0002
      2.96	    24.998	  -72.1117	   25.0002
      2.97	   24.9981	  -72.1113	   25.0002
      2.98	   24.9982	  -72.1109	   25.0002
      2.99	   24.9983	  -72.1105	   25.0002
         3	   24.9983	  -72.1102	   25.0002
      3.01	   24.9984	  -72.1098	   25.0002
      3.02	   24.9985	  -72.1094	   25.0002
      3.03	   24.9985	  -72.1092	   25.0002
      3.04	   24.9986	  -72.1089	   25.0002
      3.05	   24.9986	  -72.1087	   25.0002
      3.06	   24.9987	  -72.1085	   25.0002
      3.07	   24.9987	  -72.1082	   25.0002
      3.08	   24.9988	   -72.108	   25.0002
      3.09	   24.9988	  -72.1078	   25.0002
       3.1	   24.9989	  -72.1075	   25.0002
      3.11	    24.999	  -72.1073	   25.0002
      3.12	    24.999	   -72.107	   25.0002
      3.13	   24.9991	  -72.1068	   25.0002
      3.14	   24.9991	  -72.1066	   25.0002
      3.15	   24.9992	  -72.1064	   25.0002
      3.16	   24.9992	  -72.1063	   25.0002
      3.17	   24.9993	  -72.1062	   25.0002
      3.18	   24.9993	  -72.1061	   25.0002
      3.19	   24.9994	  -72.1059	   25.0002
       3.2	   24.9994	  -72.1058	   25.0002
      3.21	   24.9995	  -72.1057	   25.0002
      3.22	   24.9995	  -72.1056	   25.0002
      3.23	   24.9995	  -72.1055	   25.0002
      3.24	   24.9996	  -72.1053	   25.0002
      3.25	   24.9996	  -72.1052	   25.0002
      3.26	   24.9997	  -72.1052	   25.0002
      3.27	   24.9997	  -72.1052	   25.0002
      3.28	   24.9997	  -72.1052	   25.0002
      3.29	   24.9998	  -72.1052	   25.0002
       3.3	   24.9998	  -72.1052	   25.0002
      3.31	   24.9999	  -72.1051	   25.0002
      3.32	   24.9999	  -72.1051	   25.0002
      3.33	   24.9999	  -72.1051	   25.0002
      3.34	        25	  -72.1051	   25.0002
      3.35	        25	  -72.1051	   25.0002
      3.36	        25	  -72.1051	   25.0002
      3.37	   25.0001	  -72.1051	   25.0002
      3.38	   25.0001	  -72.1051	   25.0002
      3.39	   25.0002	   -72.105	   25.0002
       3.4	   25.0002	  -72.1051	   25.0002
      3.41	   25.0002	  -72.1052	   25.0002
      3.42	   25.0003	  -72.1053	   25.0002
      3.43	   25.0003	  -72.1054	   25.0002
      3.44	   25.0004	  -72.1054	   25.0002
      3.45	   25.0004	  -72.1055	   25.0002
      3.46	   25.0004	  -72.1056	   25.0002
      3.47	   25.0005	  -72.1057	   25.0002
      3.48	   25.0005	  -72.1058	   25.0002
      3.49	   25.0005	  -72.1059	   25.0002
       3.5	   25.0005	  -72.1059	   25.0002
      3.51	   25.0006	   -72.106	   25.0002
      3.52	   25.0006	  -72.1061	   25.0002
      3.53	   25.0006	  -72.1062	   25.0002
      3.54	   25.0006	  -72.1063	   25.0002
      3.55	   25.0006	  -72.1064	   25.0002
      3.56	   25.0006	  -72.1065	   25.0002
      3.57	   25.0006	  -72.1066	   25.0002
      3.58	   25.0007	  -72.1067	   25.0002
      3.59	   25.0007	  -72.1068	   25.0002
