Time	IDX
      1.82	5.27913e-05
      1.83	5.31268e-05
      1.84	5.32811e-05
      1.85	5.34353e-05
      1.86	5.35896e-05
      1.87	5.37438e-05
      1.88	5.38678e-05
      1.89	5.3814e-05
       1.9	5.37603e-05
      1.91	5.37065e-05
      1.92	5.36527e-05
      1.93	5.35704e-05
      1.94	5.33207e-05
      1.95	5.30709e-05
      1.96	5.28211e-05
      1.97	5.25714e-05
      1.98	5.22959e-05
      1.99	5.1869e-05
         2	5.1442e-05
      2.01	5.10151e-05
      2.02	5.05882e-05
      2.03	5.01391e-05
      2.04	4.95591e-05
      2.05	4.89791e-05
      2.06	4.83992e-05
      2.07	4.78192e-05
      2.08	4.72211e-05
      2.09	4.6516e-05
       2.1	4.58109e-05
      2.11	4.51058e-05
      2.12	4.44008e-05
      2.13	4.36819e-05
      2.14	4.2882e-05
      2.15	4.2082e-05
      2.16	4.12821e-05
      2.17	4.04821e-05
      2.18	3.96729e-05
      2.19	3.88093e-05
       2.2	3.79456e-05
      2.21	3.7082e-05
      2.22	3.62184e-05
      2.23	3.53499e-05
      2.24	3.44533e-05
      2.25	3.35566e-05
      2.26	3.26599e-05
      2.27	3.17632e-05
      2.28	3.0866e-05
      2.29	2.99655e-05
       2.3	2.9065e-05
      2.31	2.81645e-05
      2.32	2.7264e-05
      2.33	2.63668e-05
      2.34	2.54891e-05
      2.35	2.46114e-05
      2.36	2.37337e-05
      2.37	2.2856e-05
      2.38	2.1985e-05
      2.39	2.11535e-05
       2.4	2.03219e-05
      2.41	1.94904e-05
      2.42	1.86589e-05
      2.43	1.78369e-05
      2.44	1.7071e-05
      2.45	1.63051e-05
      2.46	1.55391e-05
      2.47	1.47732e-05
      2.48	1.40191e-05
      2.49	1.3334e-05
       2.5	1.2649e-05
      2.51	1.1964e-05
      2.52	1.1279e-05
      2.53	1.06073e-05
      2.54	1.0014e-05
      2.55	9.42073e-06
      2.56	8.82746e-06
      2.57	8.23419e-06
      2.58	7.6552e-06
      2.59	7.16024e-06
       2.6	6.66528e-06
      2.61	6.17032e-06
      2.62	5.67536e-06
      2.63	5.19502e-06
      2.64	4.80077e-06
      2.65	4.40653e-06
      2.66	4.01228e-06
      2.67	3.61804e-06
      2.68	3.23822e-06
      2.69	2.94331e-06
       2.7	2.6484e-06
      2.71	2.35349e-06
      2.72	2.05858e-06
      2.73	1.77741e-06
      2.74	1.57713e-06
      2.75	1.37685e-06
      2.76	1.17657e-06
      2.77	9.76284e-07
      2.78	7.88649e-07
      2.79	6.75463e-07
       2.8	5.62277e-07
      2.81	4.49091e-07
      2.82	3.35905e-07
      2.83	2.33956e-07
      2.84	1.98153e-07
      2.85	1.62349e-07
      2.86	1.26545e-07
      2.87	9.07419e-08
      2.88	6.45311e-08
      2.89	9.47881e-08
       2.9	1.25045e-07
      2.91	1.55302e-07
      2.92	1.85559e-07
      2.93	2.23621e-07
      2.94	3.07626e-07
      2.95	3.9163e-07
      2.96	4.75635e-07
      2.97	5.5964e-07
      2.98	6.49601e-07
      2.99	7.74626e-07
         3	8.99652e-07
      3.01	1.02468e-06
      3.02	1.1497e-06
      3.03	1.27885e-06
      3.04	1.43229e-06
      3.05	1.58572e-06
      3.06	1.73915e-06
      3.07	1.89258e-06
      3.08	2.04839e-06
      3.09	2.2182e-06
       3.1	 2.388e-06
      3.11	2.55781e-06
      3.12	2.72761e-06
      3.13	2.89819e-06
      3.14	3.07329e-06
      3.15	3.2484e-06
      3.16	3.4235e-06
      3.17	3.59861e-06
      3.18	3.77306e-06
      3.19	3.94366e-06
       3.2	4.11426e-06
      3.21	4.28486e-06
      3.22	4.45547e-06
      3.23	4.62421e-06
      3.24	4.78199e-06
      3.25	4.93977e-06
      3.26	5.09755e-06
      3.27	5.25534e-06
      3.28	5.41028e-06
      3.29	5.54855e-06
       3.3	5.68681e-06
      3.31	5.82508e-06
      3.32	5.96334e-06
      3.33	6.09804e-06
      3.34	6.21177e-06
      3.35	6.32549e-06
      3.36	6.43922e-06
      3.37	6.55294e-06
      3.38	6.66261e-06
      3.39	6.74843e-06
       3.4	6.83424e-06
      3.41	6.92006e-06
      3.42	7.00588e-06
      3.43	7.08738e-06
      3.44	7.1435e-06
      3.45	7.19961e-06
      3.46	7.25573e-06
      3.47	7.31185e-06
      3.48	7.3636e-06
      3.49	7.38967e-06
       3.5	7.41574e-06
      3.51	7.44181e-06
      3.52	7.46788e-06
      3.53	7.48972e-06
      3.54	7.48666e-06
      3.55	7.48361e-06
      3.56	7.48055e-06
      3.57	7.4775e-06
      3.58	7.47051e-06
      3.59	7.44033e-06
       3.6	7.41015e-06
      3.61	7.37997e-06
      3.62	7.34979e-06
      3.63	7.31609e-06
      3.64	7.26164e-06
      3.65	7.20719e-06
      3.66	7.15274e-06
      3.67	7.09829e-06
      3.68	7.04083e-06
      3.69	6.9656e-06
       3.7	6.89038e-06
      3.71	6.81515e-06
      3.72	6.73992e-06
      3.73	6.66225e-06
      3.74	6.57016e-06
      3.75	6.47808e-06
      3.76	6.38599e-06
      3.77	6.2939e-06
      3.78	6.19996e-06
      3.79	6.09514e-06
       3.8	5.99032e-06
      3.81	5.8855e-06
      3.82	5.78068e-06
      3.83	5.67461e-06
      3.84	5.56122e-06
      3.85	5.44782e-06
      3.86	5.33442e-06
      3.87	5.22103e-06
      3.88	5.10697e-06
      3.89	4.98902e-06
       3.9	4.87108e-06
      3.91	4.75313e-06
      3.92	4.63519e-06
      3.93	4.51713e-06
      3.94	4.39839e-06
      3.95	4.27965e-06
      3.96	4.16091e-06
      3.97	4.04217e-06
      3.98	3.9238e-06
      3.99	3.80764e-06
         4	3.69149e-06
      4.01	3.57533e-06
      4.02	3.45917e-06
      4.03	3.34381e-06
      4.04	3.23316e-06
      4.05	3.1225e-06
      4.06	3.01185e-06
      4.07	2.9012e-06
      4.08	2.79169e-06
      4.09	2.68895e-06
       4.1	2.58621e-06
      4.11	2.48348e-06
      4.12	2.38074e-06
