Time	IDX
     14.45	3.44967e-05
     14.46	3.44974e-05
     14.47	3.44982e-05
     14.48	3.44989e-05
     14.49	3.44997e-05
      14.5	3.45004e-05
     14.51	3.45011e-05
     14.52	3.45018e-05
     14.53	3.45025e-05
     14.54	3.45032e-05
     14.55	3.45039e-05
     14.56	3.45046e-05
     14.57	3.45053e-05
     14.58	3.4506e-05
     14.59	3.45067e-05
      14.6	3.45075e-05
     14.61	3.45082e-05
     14.62	3.45089e-05
     14.63	3.45096e-05
     14.64	3.45103e-05
     14.65	3.4511e-05
     14.66	3.45117e-05
     14.67	3.45124e-05
     14.68	3.45131e-05
     14.69	3.45138e-05
      14.7	3.45145e-05
     14.71	3.45152e-05
     14.72	3.45158e-05
     14.73	3.45165e-05
     14.74	3.45172e-05
     14.75	3.45179e-05
     14.76	3.45186e-05
     14.77	3.45193e-05
     14.78	3.45199e-05
     14.79	3.45206e-05
      14.8	3.45213e-05
     14.81	3.4522e-05
     14.82	3.45227e-05
     14.83	3.45233e-05
     14.84	3.4524e-05
     14.85	3.45247e-05
     14.86	3.45254e-05
     14.87	3.45261e-05
     14.88	3.45268e-05
     14.89	3.45274e-05
      14.9	3.45281e-05
     14.91	3.45288e-05
     14.92	3.45295e-05
     14.93	3.45302e-05
     14.94	3.45308e-05
     14.95	3.45315e-05
     14.96	3.45322e-05
     14.97	3.45329e-05
     14.98	3.45336e-05
     14.99	3.45342e-05
        15	3.45349e-05
