Time	PV	OP	SP
         0	   39.0989	   24905.9	   39.0989
      0.01	   39.0989	   24905.9	   39.0989
      0.02	   39.0989	   24905.9	   39.0989
      0.03	   39.0989	   24905.9	   39.0989
      0.04	   39.0989	   24905.9	   39.0989
      0.05	   39.0989	   24905.9	   39.0989
      0.06	   39.0989	   24905.9	   39.0989
      0.07	   39.0989	   24905.9	   39.0989
      0.08	   39.0989	   24905.9	   39.0989
      0.09	   39.0989	   24905.9	   39.0989
       0.1	   39.0989	   24905.9	   39.0989
      0.11	   39.0989	   24905.9	   39.0989
      0.12	   39.0989	   24905.9	   39.0989
      0.13	   39.0989	   24905.9	   39.0989
      0.14	   39.0989	   24905.9	   39.0989
      0.15	   39.0989	   24905.9	   39.0989
      0.16	   39.0989	   24905.9	   39.0989
      0.17	   39.0989	   24905.9	   39.0989
      0.18	   39.0989	   24905.9	   39.0989
      0.19	   39.0989	   24905.9	   39.0989
       0.2	   39.0989	   24905.9	   39.0989
      0.21	   39.0989	   24905.9	   39.0989
      0.22	   39.0989	   24905.9	   39.0989
      0.23	   39.0989	   24905.9	   39.0989
      0.24	   39.0989	   24905.9	   39.0989
      0.25	   39.0989	   24905.9	   39.0989
      0.26	   39.0989	   24905.9	   39.0989
      0.27	   39.0989	   24905.9	   39.0989
      0.28	   39.0989	   24905.9	   39.0989
      0.29	   39.0989	   24905.9	   39.0989
       0.3	   39.0989	   24905.9	   39.0989
      0.31	   39.0989	   24905.9	   39.0989
      0.32	   39.0989	   24905.9	   39.0989
      0.33	   39.0989	   24905.9	   39.0989
      0.34	   39.0989	   24905.9	   39.0989
      0.35	   39.0989	   24905.9	   39.0989
      0.36	   39.0989	   24905.9	   39.0989
      0.37	   39.0989	   24905.9	   39.0989
      0.38	   39.0989	   24905.9	   39.0989
      0.39	   39.0989	   24905.9	   39.0989
       0.4	   39.0989	   24905.9	   39.0989
      0.41	   39.0989	   24905.9	   39.0989
      0.42	   39.0989	   24905.9	   39.0989
      0.43	   39.0989	   24905.9	   39.0989
      0.44	   39.0989	   24905.9	   39.0989
      0.45	   39.0989	   24905.9	   39.0989
      0.46	   39.0989	   24905.9	   39.0989
      0.47	   39.0989	   24905.9	   39.0989
      0.48	   39.0989	   24905.9	   39.0989
      0.49	   39.0989	   24905.9	   39.0989
       0.5	   39.0989	   24905.9	   39.0989
      0.51	   39.0989	   24905.9	   39.0989
      0.52	   39.0989	   24905.9	   39.0989
      0.53	   39.0989	   24905.9	   39.0989
      0.54	   39.0989	   24905.9	   39.0989
      0.55	   39.0989	   24905.9	   39.0989
      0.56	   39.0989	   24905.9	   39.0989
      0.57	   39.0989	   24905.9	   39.0989
      0.58	   39.0989	   24905.9	   39.0989
      0.59	   39.0989	   24905.9	   39.0989
       0.6	   39.0989	   24905.9	   39.0989
      0.61	   39.0989	   24905.9	   39.0989
      0.62	   39.0989	   24905.9	   39.0989
      0.63	   39.0989	   24905.9	   39.0989
      0.64	   39.0989	   24905.9	   39.0989
      0.65	   39.0989	   24905.9	   39.0989
      0.66	   39.0989	   24905.9	   39.0989
      0.67	   39.0989	   24905.9	   39.0989
      0.68	   39.0989	   24905.9	   39.0989
      0.69	   39.0989	   24905.9	   39.0989
       0.7	   39.0989	   24905.9	   39.0989
      0.71	   39.0989	   24905.9	   39.0989
      0.72	   39.0989	   24905.9	   39.0989
      0.73	   39.0989	   24905.9	   39.0989
      0.74	   39.0989	   24905.9	   39.0989
      0.75	   39.0989	   24905.9	   39.0989
      0.76	   39.0989	   24905.9	   39.0989
      0.77	   39.0989	   24905.9	   39.0989
      0.78	   39.0989	   24905.9	   39.0989
      0.79	   39.0989	   24905.9	   39.0989
       0.8	   39.0989	   24905.9	   39.0989
      0.81	   39.0989	   24905.9	   39.0989
      0.82	   39.0989	   24905.9	   39.0989
      0.83	   39.0989	   24905.9	   39.0989
      0.84	   39.0989	   24905.9	   39.0989
      0.85	   39.0989	   24905.9	   39.0989
      0.86	   39.0989	   24905.9	   39.0989
      0.87	   39.0989	   24905.9	   39.0989
      0.88	   39.0989	   24905.9	   39.0989
      0.89	   39.0989	   24905.9	   39.0989
       0.9	   39.0989	   24905.9	   39.0989
      0.91	   39.0989	   24905.9	   39.0989
      0.92	   39.0989	   24905.9	   39.0989
      0.93	   39.0989	   24905.9	   39.0989
      0.94	   39.0989	   24905.9	   39.0989
      0.95	   39.0989	   24905.9	   39.0989
      0.96	   39.0989	   24905.9	   39.0989
      0.97	   39.0989	   24905.9	   39.0989
      0.98	   39.0989	   24905.9	   39.0989
      0.99	   39.0989	   24905.9	   39.0989
         1	   39.0989	   24905.9	   39.0989
      1.01	   39.1465	   24883.6	   39.0989
      1.02	    39.154	   24879.7	   39.0989
      1.03	   39.1601	   24875.8	   39.0989
      1.04	   39.1662	   24871.5	   39.0989
      1.05	    39.172	   24867.3	   39.0989
      1.06	   39.1777	   24862.8	   39.0989
      1.07	   39.1835	   24858.3	   39.0989
      1.08	   39.1887	   24853.8	   39.0989
      1.09	   39.1939	   24849.3	   39.0989
       1.1	   39.1984	   24844.7	   39.0989
      1.11	   39.2029	   24840.2	   39.0989
      1.12	   39.2064	   24835.7	   39.0989
      1.13	     39.21	   24831.2	   39.0989
      1.14	   39.2135	   24826.7	   39.0989
      1.15	   39.2162	   24822.3	   39.0989
      1.16	   39.2189	   24817.8	   39.0989
      1.17	   39.2216	   24813.4	   39.0989
      1.18	   39.2242	   24808.9	   39.0989
      1.19	   39.2265	   24804.5	   39.0989
       1.2	   39.2288	     24800	   39.0989
      1.21	   39.2308	   24795.6	   39.0989
      1.22	   39.2329	   24791.1	   39.0989
      1.23	   39.2349	   24786.7	   39.0989
      1.24	   39.2369	   24782.2	   39.0989
      1.25	   39.2386	   24777.7	   39.0989
      1.26	   39.2403	   24773.1	   39.0989
      1.27	   39.2419	   24768.6	   39.0989
      1.28	   39.2436	   24764.1	   39.0989
      1.29	   39.2453	   24759.5	   39.0989
       1.3	   39.2465	     24755	   39.0989
      1.31	   39.2478	   24750.5	   39.0989
      1.32	    39.249	   24745.9	   39.0989
      1.33	   39.2503	   24741.4	   39.0989
      1.34	   39.2516	   24736.8	   39.0989
      1.35	   39.2524	   24732.3	   39.0989
      1.36	   39.2533	   24727.8	   39.0989
      1.37	   39.2541	   24723.2	   39.0989
      1.38	    39.255	   24718.7	   39.0989
      1.39	   39.2559	   24714.2	   39.0989
       1.4	   39.2564	   24709.6	   39.0989
      1.41	   39.2569	   24705.2	   39.0989
      1.42	   39.2575	   24700.8	   39.0989
      1.43	    39.258	   24696.4	   39.0989
      1.44	   39.2582	     24692	   39.0989
      1.45	   39.2584	   24687.7	   39.0989
      1.46	   39.2585	   24683.3	   39.0989
      1.47	   39.2587	     24679	   39.0989
      1.48	   39.2589	   24674.7	   39.0989
      1.49	   39.2586	   24670.6	   39.0989
       1.5	   39.2584	   24666.5	   39.0989
      1.51	   39.2582	   24662.3	   39.0989
      1.52	    39.258	   24658.2	   39.0989
      1.53	   39.2577	   24654.1	   39.0989
      1.54	   39.2572	   24650.2	   39.0989
      1.55	   39.2566	   24646.3	   39.0989
      1.56	    39.256	   24642.4	   39.0989
      1.57	   39.2554	   24638.5	   39.0989
      1.58	   39.2548	   24634.5	   39.0989
      1.59	   39.2539	   24630.9	   39.0989
       1.6	    39.253	   24627.2	   39.0989
      1.61	   39.2521	   24623.6	   39.0989
      1.62	   39.2512	   24619.9	   39.0989
      1.63	   39.2504	   24616.2	   39.0989
      1.64	   39.2491	   24612.8	   39.0989
      1.65	   39.2479	   24609.5	   39.0989
      1.66	   39.2467	   24606.1	   39.0989
      1.67	   39.2455	   24602.7	   39.0989
      1.68	   39.2442	   24599.3	   39.0989
      1.69	    39.243	   24596.2	   39.0989
       1.7	   39.2416	   24593.1	   39.0989
      1.71	   39.2401	     24590	   39.0989
      1.72	   39.2386	   24586.9	   39.0989
      1.73	   39.2371	   24583.8	   39.0989
      1.74	   39.2357	     24581	   39.0989
      1.75	    39.234	   24578.2	   39.0989
      1.76	   39.2323	   24575.4	   39.0989
      1.77	   39.2306	   24572.6	   39.0989
      1.78	   39.2289	   24569.8	   39.0989
      1.79	   39.2273	   24567.3	   39.0989
       1.8	   39.2254	   24564.8	   39.0989
      1.81	   39.2235	   24562.3	   39.0989
      1.82	   39.2216	   24559.8	   39.0989
      1.83	   39.2198	   24557.4	   39.0989
      1.84	   39.2179	   24555.2	   39.0989
      1.85	    39.216	     24553	   39.0989
      1.86	    39.214	   24550.9	   39.0989
      1.87	    39.212	   24548.7	   39.0989
      1.88	     39.21	   24546.5	   39.0989
      1.89	    39.208	   24544.7	   39.0989
       1.9	   39.2059	   24542.9	   39.0989
      1.91	   39.2038	     24541	   39.0989
      1.92	   39.2017	   24539.2	   39.0989
      1.93	   39.1995	   24537.3	   39.0989
      1.94	   39.1974	   24535.8	   39.0989
      1.95	   39.1953	   24534.3	   39.0989
      1.96	   39.1931	   24532.8	   39.0989
      1.97	    39.191	   24531.3	   39.0989
      1.98	   39.1888	   24529.7	   39.0989
      1.99	   39.1865	   24528.5	   39.0989
         2	   39.1843	   24527.3	   39.0989
      2.01	   39.1821	   24526.1	   39.0989
      2.02	   39.1798	   24524.9	   39.0989
      2.03	   39.1776	   24523.7	   39.0989
      2.04	   39.1754	   24522.9	   39.0989
      2.05	   39.1731	     24522	   39.0989
      2.06	   39.1709	   24521.1	   39.0989
      2.07	   39.1687	   24520.2	   39.0989
      2.08	   39.1664	   24519.3	   39.0989
      2.09	   39.1642	   24518.7	   39.0989
       2.1	    39.162	   24518.1	   39.0989
      2.11	   39.1597	   24517.5	   39.0989
      2.12	   39.1575	   24516.9	   39.0989
      2.13	   39.1553	   24516.3	   39.0989
      2.14	    39.153	     24516	   39.0989
      2.15	   39.1508	   24515.7	   39.0989
      2.16	   39.1486	   24515.4	   39.0989
      2.17	   39.1463	   24515.1	   39.0989
      2.18	   39.1441	   24514.8	   39.0989
      2.19	   39.1419	   24514.8	   39.0989
       2.2	   39.1396	   24514.8	   39.0989
      2.21	   39.1374	   24514.8	   39.0989
      2.22	   39.1351	   24514.7	   39.0989
      2.23	    39.133	   24514.7	   39.0989
      2.24	   39.1309	   24514.9	   39.0989
