Time	"STREAMS(""S-21"").Zn(""CO2"")"	RR_CO2
      9.19	  0.972556	  0.974744
       9.2	  0.972556	  0.974744
      9.21	  0.972556	  0.974744
      9.22	  0.972556	  0.974744
      9.23	  0.972556	  0.974743
      9.24	  0.972556	  0.974743
      9.25	  0.972556	  0.974743
      9.26	  0.972556	  0.974743
      9.27	  0.972556	  0.974743
      9.28	  0.972556	  0.974743
      9.29	  0.972556	  0.974743
       9.3	  0.972556	  0.974743
      9.31	  0.972556	  0.974743
      9.32	  0.972556	  0.974743
      9.33	  0.972556	  0.974743
      9.34	  0.972556	  0.974742
      9.35	  0.972556	  0.974742
      9.36	  0.972556	  0.974742
      9.37	  0.972556	  0.974742
      9.38	  0.972556	  0.974742
      9.39	  0.972556	  0.974742
       9.4	  0.972556	  0.974742
      9.41	  0.972556	  0.974742
      9.42	  0.972556	  0.974742
      9.43	  0.972556	  0.974742
      9.44	  0.972556	  0.974742
      9.45	  0.972556	  0.974742
      9.46	  0.972556	  0.974741
      9.47	  0.972556	  0.974741
      9.48	  0.972556	  0.974741
      9.49	  0.972556	  0.974741
       9.5	  0.972556	  0.974741
      9.51	  0.972556	  0.974741
      9.52	  0.972556	  0.974741
      9.53	  0.972556	  0.974741
      9.54	  0.972556	  0.974741
      9.55	  0.972556	  0.974741
      9.56	  0.972556	  0.974741
      9.57	  0.972556	   0.97474
      9.58	  0.972556	   0.97474
      9.59	  0.972556	   0.97474
       9.6	  0.972556	   0.97474
      9.61	  0.972556	   0.97474
      9.62	  0.972556	   0.97474
      9.63	  0.972556	   0.97474
      9.64	  0.972556	   0.97474
      9.65	  0.972556	   0.97474
      9.66	  0.972556	   0.97474
      9.67	  0.972556	   0.97474
      9.68	  0.972557	  0.974739
      9.69	  0.972557	  0.974739
       9.7	  0.972557	  0.974739
      9.71	  0.972557	  0.974739
      9.72	  0.972557	  0.974739
      9.73	  0.972557	  0.974739
      9.74	  0.972557	  0.974739
      9.75	  0.972557	  0.974739
      9.76	  0.972557	  0.974739
      9.77	  0.972557	  0.974739
      9.78	  0.972557	  0.974739
      9.79	  0.972557	  0.974738
       9.8	  0.972557	  0.974738
      9.81	  0.972557	  0.974738
      9.82	  0.972557	  0.974738
      9.83	  0.972557	  0.974738
      9.84	  0.972557	  0.974738
      9.85	  0.972557	  0.974738
      9.86	  0.972557	  0.974738
      9.87	  0.972557	  0.974738
      9.88	  0.972557	  0.974738
      9.89	  0.972557	  0.974738
       9.9	  0.972557	  0.974738
      9.91	  0.972557	  0.974737
      9.92	  0.972557	  0.974737
      9.93	  0.972557	  0.974737
      9.94	  0.972557	  0.974737
      9.95	  0.972557	  0.974737
      9.96	  0.972557	  0.974737
      9.97	  0.972557	  0.974737
      9.98	  0.972557	  0.974737
      9.99	  0.972557	  0.974737
        10	  0.972557	  0.974737
