Time	IDX
      1.87	0.000185193
      1.88	0.000185646
      1.89	0.000185716
       1.9	0.000185786
      1.91	0.000185856
      1.92	0.000185926
      1.93	0.000185721
      1.94	0.00018515
      1.95	0.000184579
      1.96	0.000184007
      1.97	0.000183436
      1.98	0.000182612
      1.99	0.000181452
         2	0.000180292
      2.01	0.000179131
      2.02	0.000177971
      2.03	0.000176588
      2.04	0.000174908
      2.05	0.000173228
      2.06	0.000171548
      2.07	0.000169869
      2.08	0.000168001
      2.09	0.000165883
       2.1	0.000163766
      2.11	0.000161648
      2.12	0.000159531
      2.13	0.000157264
      2.14	 0.0001548
      2.15	0.000152335
      2.16	0.000149871
      2.17	0.000147406
      2.18	0.000144833
      2.19	0.000142116
       2.2	0.000139399
      2.21	0.000136682
      2.22	0.000133965
      2.23	0.00013118
      2.24	0.000128305
      2.25	0.00012543
      2.26	0.000122554
      2.27	0.000119679
      2.28	0.000116776
      2.29	0.000113834
       2.3	0.000110893
      2.31	0.000107951
      2.32	0.00010501
      2.33	0.000102076
      2.34	9.91528e-05
      2.35	9.62296e-05
      2.36	9.33064e-05
      2.37	9.03833e-05
      2.38	8.75007e-05
      2.39	8.4672e-05
       2.4	8.18433e-05
      2.41	7.90146e-05
      2.42	7.61858e-05
      2.43	7.34258e-05
      2.44	7.07568e-05
      2.45	6.80877e-05
      2.46	6.54187e-05
      2.47	6.27497e-05
      2.48	6.01721e-05
      2.49	5.77159e-05
       2.5	5.52597e-05
      2.51	5.28035e-05
      2.52	5.03473e-05
      2.53	   4.8e-05
      2.54	4.57969e-05
      2.55	4.35939e-05
      2.56	4.13909e-05
      2.57	3.91878e-05
      2.58	3.71054e-05
      2.59	3.5183e-05
       2.6	3.32605e-05
      2.61	3.1338e-05
      2.62	2.94156e-05
      2.63	2.76201e-05
      2.64	2.59931e-05
      2.65	2.4366e-05
      2.66	2.27389e-05
      2.67	2.11119e-05
      2.68	1.96132e-05
      2.69	1.82846e-05
       2.7	1.69561e-05
      2.71	1.56275e-05
      2.72	1.4299e-05
      2.73	1.30956e-05
      2.74	1.20581e-05
      2.75	1.10206e-05
      2.76	9.98312e-06
      2.77	8.94564e-06
      2.78	8.02623e-06
      2.79	7.26332e-06
       2.8	6.50042e-06
      2.81	5.73751e-06
      2.82	4.97461e-06
      2.83	4.31951e-06
      2.84	3.80731e-06
      2.85	3.29511e-06
      2.86	2.78291e-06
      2.87	2.2707e-06
      2.88	1.85364e-06
      2.89	1.56268e-06
       2.9	1.27172e-06
      2.91	9.80752e-07
      2.92	6.89788e-07
      2.93	4.79666e-07
      2.94	3.76687e-07
      2.95	2.73707e-07
      2.96	1.70728e-07
      2.97	6.77492e-08
      2.98	3.04329e-08
      2.99	8.01435e-08
         3	1.29854e-07
      3.01	1.79565e-07
      3.02	2.29275e-07
      3.03	3.29292e-07
      3.04	4.95981e-07
      3.05	6.6267e-07
      3.06	8.2936e-07
      3.07	9.96049e-07
      3.08	1.19813e-06
      3.09	1.44712e-06
       3.1	1.6961e-06
      3.11	1.94509e-06
      3.12	2.19407e-06
      3.13	2.4645e-06
      3.14	2.76336e-06
      3.15	3.06222e-06
      3.16	3.36107e-06
      3.17	3.65993e-06
      3.18	3.96768e-06
      3.19	4.28721e-06
       3.2	4.60675e-06
      3.21	4.92628e-06
      3.22	5.24582e-06
      3.23	5.5634e-06
      3.24	5.87838e-06
      3.25	6.19337e-06
      3.26	6.50836e-06
      3.27	6.82334e-06
      3.28	7.12743e-06
      3.29	7.41706e-06
       3.3	7.7067e-06
      3.31	7.99634e-06
      3.32	8.28598e-06
      3.33	8.55777e-06
      3.34	8.80591e-06
      3.35	9.05405e-06
      3.36	9.30219e-06
      3.37	9.55033e-06
      3.38	9.77568e-06
      3.39	9.97083e-06
       3.4	1.0166e-05
      3.41	1.03611e-05
      3.42	1.05563e-05
      3.43	1.07256e-05
      3.44	1.08607e-05
      3.45	1.09959e-05
      3.46	1.1131e-05
      3.47	1.12661e-05
      3.48	1.13742e-05
      3.49	1.14464e-05
       3.5	1.15185e-05
      3.51	1.15907e-05
      3.52	1.16629e-05
      3.53	1.17083e-05
      3.54	1.17182e-05
      3.55	1.17281e-05
      3.56	1.17381e-05
      3.57	1.1748e-05
      3.58	1.17328e-05
      3.59	1.16842e-05
       3.6	1.16357e-05
      3.61	1.15872e-05
      3.62	1.15386e-05
      3.63	1.14676e-05
      3.64	1.13668e-05
      3.65	1.1266e-05
      3.66	1.11653e-05
      3.67	1.10645e-05
      3.68	1.09447e-05
      3.69	1.07997e-05
       3.7	1.06547e-05
      3.71	1.05097e-05
      3.72	1.03647e-05
      3.73	1.02047e-05
      3.74	1.00248e-05
      3.75	9.84483e-06
      3.76	9.6649e-06
      3.77	9.48497e-06
      3.78	9.29425e-06
      3.79	9.08925e-06
       3.8	8.88424e-06
      3.81	8.67923e-06
      3.82	8.47423e-06
      3.83	8.26272e-06
      3.84	8.0426e-06
      3.85	7.82249e-06
      3.86	7.60237e-06
      3.87	7.38225e-06
      3.88	7.15976e-06
      3.89	6.93413e-06
       3.9	6.7085e-06
      3.91	6.48287e-06
      3.92	6.25724e-06
      3.93	6.03304e-06
      3.94	5.81075e-06
      3.95	5.58846e-06
      3.96	5.36617e-06
      3.97	5.14388e-06
      3.98	4.92638e-06
      3.99	4.71525e-06
         4	4.50411e-06
      4.01	4.29298e-06
      4.02	4.08185e-06
      4.03	3.87834e-06
      4.04	3.68494e-06
      4.05	3.49153e-06
      4.06	3.29813e-06
      4.07	3.10473e-06
      4.08	2.92118e-06
      4.09	2.7507e-06
       4.1	2.58021e-06
      4.11	2.40972e-06
      4.12	2.23924e-06
      4.13	2.08022e-06
      4.14	1.93641e-06
      4.15	1.7926e-06
      4.16	1.64879e-06
      4.17	1.50498e-06
      4.18	1.37365e-06
      4.19	1.25886e-06
       4.2	1.14407e-06
      4.21	1.02929e-06
      4.22	9.14499e-07
      4.23	8.12621e-07
      4.24	7.27853e-07
      4.25	6.43084e-07
      4.26	5.58316e-07
      4.27	4.73548e-07
      4.28	4.01587e-07
      4.29	3.46602e-07
       4.3	2.91617e-07
      4.31	2.36632e-07
      4.32	1.81646e-07
      4.33	1.38902e-07
      4.34	1.1238e-07
      4.35	8.58577e-08
      4.36	5.93357e-08
      4.37	3.28138e-08
      4.38	1.75733e-08
      4.39	1.72849e-08
       4.4	1.69965e-08
      4.41	1.67081e-08
      4.42	1.64197e-08
      4.43	2.61436e-08
      4.44	4.91374e-08
      4.45	7.21311e-08
      4.46	9.51249e-08
      4.47	1.18119e-07
      4.48	1.49628e-07
      4.49	1.92423e-07
       4.5	2.35218e-07
      4.51	2.78014e-07
      4.52	3.20809e-07
      4.53	3.70477e-07
      4.54	4.29253e-07
      4.55	4.88029e-07
      4.56	5.46805e-07
      4.57	6.05581e-07
      4.58	6.69517e-07
      4.59	7.40291e-07
       4.6	8.11066e-07
      4.61	8.81841e-07
      4.62	9.52616e-07
      4.63	1.02684e-06
      4.64	1.10563e-06
      4.65	1.18442e-06
      4.66	1.26322e-06
      4.67	1.34201e-06
      4.68	1.4226e-06
      4.69	1.50558e-06
       4.7	1.58855e-06
      4.71	1.67152e-06
      4.72	1.7545e-06
      4.73	1.83774e-06
      4.74	1.92132e-06
      4.75	2.00491e-06
      4.76	2.08849e-06
      4.77	2.17208e-06
      4.78	2.25454e-06
      4.79	2.33553e-06
       4.8	2.41651e-06
      4.81	2.4975e-06
      4.82	2.57848e-06
      4.83	2.65715e-06
      4.84	2.73276e-06
      4.85	2.80836e-06
      4.86	2.88397e-06
      4.87	2.95957e-06
      4.88	3.03187e-06
      4.89	3.0998e-06
       4.9	3.16772e-06
      4.91	3.23565e-06
      4.92	3.30357e-06
      4.93	3.36742e-06
      4.94	3.42586e-06
      4.95	3.48431e-06
      4.96	3.54276e-06
      4.97	3.6012e-06
      4.98	3.65502e-06
      4.99	3.70269e-06
         5	3.75037e-06
      5.01	3.79804e-06
      5.02	3.84572e-06
      5.03	3.88841e-06
      5.04	3.92452e-06
      5.05	3.96062e-06
      5.06	3.99672e-06
      5.07	4.03283e-06
      5.08	4.06381e-06
      5.09	 4.088e-06
       5.1	4.11219e-06
      5.11	4.13638e-06
      5.12	4.16057e-06
      5.13	4.17967e-06
      5.14	4.19203e-06
      5.15	4.20438e-06
      5.16	4.21674e-06
      5.17	4.2291e-06
      5.18	4.23655e-06
      5.19	4.23751e-06
       5.2	4.23848e-06
      5.21	4.23944e-06
      5.22	4.2404e-06
      5.23	4.23679e-06
      5.24	4.2271e-06
      5.25	4.21742e-06
      5.26	4.20774e-06
      5.27	4.19806e-06
      5.28	4.18423e-06
      5.29	4.1649e-06
       5.3	4.14557e-06
      5.31	4.12624e-06
      5.32	4.10691e-06
      5.33	4.08393e-06
      5.34	4.05613e-06
      5.35	4.02832e-06
      5.36	4.00052e-06
      5.37	3.97272e-06
      5.38	3.94183e-06
      5.39	3.90686e-06
       5.4	3.87188e-06
      5.41	3.8369e-06
      5.42	3.80193e-06
      5.43	3.76445e-06
      5.44	3.72367e-06
      5.45	3.68288e-06
      5.46	3.64209e-06
      5.47	3.60131e-06
      5.48	3.55862e-06
      5.49	3.5134e-06
       5.5	3.46818e-06
      5.51	3.42296e-06
      5.52	3.37774e-06
      5.53	3.33119e-06
      5.54	3.28288e-06
      5.55	3.23456e-06
      5.56	3.18625e-06
      5.57	3.13794e-06
      5.58	3.08884e-06
      5.59	3.03871e-06
       5.6	2.98858e-06
      5.61	2.93844e-06
      5.62	2.88831e-06
      5.63	2.83789e-06
      5.64	2.7871e-06
      5.65	2.73631e-06
      5.66	2.68552e-06
      5.67	2.63473e-06
      5.68	2.5841e-06
      5.69	2.5337e-06
       5.7	2.48329e-06
      5.71	2.43288e-06
      5.72	2.38248e-06
      5.73	2.33262e-06
      5.74	2.28349e-06
      5.75	2.23437e-06
      5.76	2.18524e-06
      5.77	2.13611e-06
      5.78	2.08786e-06
      5.79	2.04076e-06
       5.8	1.99366e-06
      5.81	1.94656e-06
      5.82	1.89946e-06
      5.83	1.85348e-06
      5.84	 1.809e-06
      5.85	1.76452e-06
      5.86	1.72004e-06
      5.87	1.67556e-06
      5.88	1.63239e-06
      5.89	1.59097e-06
       5.9	1.54955e-06
      5.91	1.50813e-06
      5.92	1.46671e-06
      5.93	1.42673e-06
      5.94	1.38867e-06
      5.95	1.35061e-06
      5.96	1.31255e-06
      5.97	1.27449e-06
      5.98	1.23795e-06
      5.99	1.20342e-06
         6	1.16889e-06
      6.01	1.13436e-06
      6.02	1.09983e-06
      6.03	1.06684e-06
      6.04	1.0359e-06
      6.05	1.00496e-06
      6.06	9.74017e-07
      6.07	9.43074e-07
      6.08	9.13655e-07
      6.09	8.86256e-07
       6.1	8.58856e-07
      6.11	8.31456e-07
      6.12	8.04057e-07
      6.13	7.78127e-07
      6.14	7.54146e-07
      6.15	7.30165e-07
      6.16	7.06184e-07
      6.17	6.82203e-07
      6.18	6.59611e-07
      6.19	6.38861e-07
       6.2	6.18111e-07
      6.21	5.97361e-07
      6.22	5.76611e-07
      6.23	5.5715e-07
      6.24	5.39397e-07
      6.25	5.21645e-07
      6.26	5.03892e-07
      6.27	4.8614e-07
      6.28	4.69563e-07
      6.29	4.54545e-07
       6.3	4.39526e-07
      6.31	4.24508e-07
      6.32	4.0949e-07
      6.33	3.95527e-07
      6.34	3.82965e-07
      6.35	3.70402e-07
      6.36	3.57839e-07
      6.37	3.45277e-07
      6.38	3.33649e-07
      6.39	3.23261e-07
       6.4	3.12873e-07
      6.41	3.02485e-07
      6.42	2.92097e-07
      6.43	2.82527e-07
      6.44	2.7404e-07
      6.45	2.65553e-07
      6.46	2.57067e-07
      6.47	2.4858e-07
      6.48	 2.408e-07
      6.49	2.33958e-07
       6.5	2.27116e-07
      6.51	2.20274e-07
      6.52	2.13432e-07
      6.53	2.07196e-07
      6.54	2.01764e-07
      6.55	1.96333e-07
      6.56	1.90901e-07
      6.57	1.85469e-07
      6.58	1.80554e-07
      6.59	1.76325e-07
       6.6	1.72095e-07
      6.61	1.67866e-07
      6.62	1.63637e-07
      6.63	1.59847e-07
      6.64	1.56642e-07
      6.65	1.53436e-07
      6.66	1.5023e-07
      6.67	1.47024e-07
      6.68	1.44194e-07
      6.69	1.41862e-07
       6.7	1.3953e-07
      6.71	1.37198e-07
      6.72	1.34866e-07
      6.73	1.32857e-07
      6.74	1.31277e-07
      6.75	1.29697e-07
      6.76	1.28117e-07
      6.77	1.26537e-07
      6.78	1.25239e-07
      6.79	1.24315e-07
       6.8	1.23392e-07
      6.81	1.22468e-07
      6.82	1.21545e-07
      6.83	1.20872e-07
      6.84	1.20532e-07
      6.85	1.20193e-07
      6.86	1.19853e-07
      6.87	1.19513e-07
      6.88	1.19401e-07
      6.89	1.19592e-07
       6.9	1.19783e-07
      6.91	1.19973e-07
      6.92	1.20164e-07
      6.93	1.20567e-07
      6.94	1.2125e-07
      6.95	1.21933e-07
      6.96	1.22616e-07
      6.97	 1.233e-07
      6.98	1.24183e-07
      6.99	1.25332e-07
         7	1.26481e-07
      7.01	1.27631e-07
      7.02	1.2878e-07
      7.03	1.30121e-07
      7.04	1.31717e-07
      7.05	1.33312e-07
      7.06	1.34908e-07
      7.07	1.36504e-07
      7.08	1.38285e-07
      7.09	1.40312e-07
       7.1	1.42339e-07
      7.11	1.44366e-07
      7.12	1.46392e-07
      7.13	1.48598e-07
      7.14	1.51041e-07
      7.15	1.53484e-07
      7.16	1.55927e-07
      7.17	1.5837e-07
      7.18	1.60984e-07
      7.19	1.63826e-07
       7.2	1.66668e-07
      7.21	1.6951e-07
      7.22	1.72352e-07
      7.23	1.75356e-07
      7.24	1.78575e-07
      7.25	1.81794e-07
      7.26	1.85014e-07
      7.27	1.88233e-07
      7.28	1.91603e-07
      7.29	1.95173e-07
       7.3	1.98742e-07
      7.31	2.02312e-07
      7.32	2.05881e-07
      7.33	2.09587e-07
      7.34	2.13473e-07
      7.35	2.17359e-07
      7.36	2.21245e-07
      7.37	2.25131e-07
      7.38	2.29135e-07
      7.39	2.33297e-07
       7.4	2.37459e-07
      7.41	2.4162e-07
      7.42	2.45782e-07
      7.43	2.50042e-07
      7.44	2.54431e-07
      7.45	2.58821e-07
      7.46	2.63211e-07
      7.47	2.67601e-07
      7.48	2.72065e-07
      7.49	2.7663e-07
       7.5	2.81194e-07
      7.51	2.85758e-07
      7.52	2.90322e-07
      7.53	2.94936e-07
      7.54	2.99616e-07
      7.55	3.04296e-07
      7.56	3.08976e-07
      7.57	3.13656e-07
      7.58	3.18359e-07
      7.59	3.23092e-07
       7.6	3.27825e-07
      7.61	3.32559e-07
      7.62	3.37292e-07
      7.63	3.4202e-07
      7.64	3.46742e-07
      7.65	3.51464e-07
      7.66	3.56185e-07
      7.67	3.60907e-07
      7.68	3.65596e-07
      7.69	3.70241e-07
       7.7	3.74885e-07
      7.71	3.7953e-07
      7.72	3.84175e-07
      7.73	3.88759e-07
      7.74	3.93263e-07
      7.75	3.97766e-07
      7.76	4.0227e-07
      7.77	4.06773e-07
      7.78	4.11189e-07
      7.79	4.15489e-07
       7.8	4.1979e-07
      7.81	4.2409e-07
      7.82	4.2839e-07
      7.83	4.32578e-07
      7.84	4.36617e-07
      7.85	4.40656e-07
      7.86	4.44695e-07
      7.87	4.48734e-07
      7.88	4.52638e-07
      7.89	4.56363e-07
       7.9	4.60088e-07
      7.91	4.63813e-07
      7.92	4.67538e-07
      7.93	4.71109e-07
      7.94	4.74474e-07
      7.95	4.77839e-07
      7.96	4.81204e-07
      7.97	4.84569e-07
      7.98	4.87763e-07
      7.99	4.90729e-07
         8	4.93695e-07
      8.01	4.96661e-07
      8.02	4.99627e-07
      8.03	5.02409e-07
      8.04	5.04945e-07
      8.05	5.07481e-07
      8.06	5.10017e-07
      8.07	5.12553e-07
      8.08	5.14894e-07
      8.09	5.16978e-07
       8.1	5.19061e-07
      8.11	5.21144e-07
      8.12	5.23228e-07
      8.13	5.2511e-07
      8.14	5.26726e-07
      8.15	5.28342e-07
      8.16	5.29958e-07
      8.17	5.31574e-07
      8.18	5.32987e-07
      8.19	5.3413e-07
       8.2	5.35273e-07
      8.21	5.36415e-07
      8.22	5.37558e-07
      8.23	5.38498e-07
      8.24	5.3917e-07
      8.25	5.39841e-07
      8.26	5.40512e-07
      8.27	5.41184e-07
      8.28	5.41656e-07
      8.29	5.41865e-07
       8.3	5.42075e-07
      8.31	5.42284e-07
      8.32	5.42493e-07
      8.33	5.4251e-07
      8.34	5.42273e-07
      8.35	5.42037e-07
      8.36	 5.418e-07
      8.37	5.41563e-07
      8.38	5.41144e-07
      8.39	5.40483e-07
       8.4	5.39822e-07
      8.41	5.39162e-07
      8.42	5.38501e-07
      8.43	5.37669e-07
      8.44	5.36612e-07
      8.45	5.35555e-07
      8.46	5.34497e-07
      8.47	5.3344e-07
      8.48	5.32226e-07
      8.49	5.30803e-07
       8.5	5.29381e-07
      8.51	5.27958e-07
      8.52	5.26536e-07
      8.53	5.24972e-07
      8.54	5.23219e-07
      8.55	5.21466e-07
      8.56	5.19714e-07
      8.57	5.17961e-07
      8.58	5.16082e-07
      8.59	5.14037e-07
       8.6	5.11991e-07
      8.61	5.09945e-07
      8.62	5.07899e-07
      8.63	5.05744e-07
      8.64	5.03444e-07
      8.65	5.01144e-07
      8.66	4.98844e-07
      8.67	4.96544e-07
      8.68	4.94151e-07
      8.69	4.91636e-07
       8.7	4.89121e-07
      8.71	4.86605e-07
      8.72	4.8409e-07
      8.73	4.81499e-07
      8.74	4.78808e-07
      8.75	4.76116e-07
      8.76	4.73425e-07
      8.77	4.70734e-07
      8.78	4.67983e-07
      8.79	4.65154e-07
       8.8	4.62324e-07
      8.81	4.59495e-07
      8.82	4.56666e-07
      8.83	4.53793e-07
      8.84	4.50863e-07
      8.85	4.47932e-07
      8.86	4.45002e-07
      8.87	4.42071e-07
      8.88	4.39112e-07
      8.89	4.36115e-07
       8.9	4.33118e-07
      8.91	4.30121e-07
      8.92	4.27124e-07
      8.93	4.24112e-07
      8.94	4.21081e-07
      8.95	4.18049e-07
      8.96	4.15018e-07
      8.97	4.11986e-07
      8.98	4.08954e-07
      8.99	4.05919e-07
         9	4.02883e-07
      9.01	3.99847e-07
      9.02	3.96811e-07
      9.03	3.93785e-07
      9.04	3.90772e-07
      9.05	3.87758e-07
      9.06	3.84744e-07
      9.07	3.81731e-07
      9.08	3.78737e-07
      9.09	3.75769e-07
       9.1	3.72801e-07
      9.11	3.69833e-07
      9.12	3.66866e-07
      9.13	3.63926e-07
      9.14	3.61025e-07
      9.15	3.58124e-07
      9.16	3.55222e-07
      9.17	3.52321e-07
      9.18	3.49456e-07
      9.19	3.46638e-07
       9.2	3.43821e-07
      9.21	3.41004e-07
      9.22	3.38186e-07
      9.23	3.35411e-07
      9.24	3.32693e-07
      9.25	3.29974e-07
      9.26	3.27255e-07
      9.27	3.24536e-07
      9.28	3.21865e-07
      9.29	3.19257e-07
       9.3	3.16648e-07
      9.31	3.1404e-07
      9.32	3.11432e-07
      9.33	3.08875e-07
      9.34	3.06386e-07
      9.35	3.03897e-07
      9.36	3.01408e-07
      9.37	2.98919e-07
      9.38	2.96485e-07
      9.39	2.94122e-07
       9.4	2.9176e-07
      9.41	2.89397e-07
      9.42	2.87034e-07
      9.43	2.84728e-07
      9.44	2.82496e-07
      9.45	2.80264e-07
      9.46	2.78032e-07
      9.47	 2.758e-07
      9.48	2.73626e-07
      9.49	2.71527e-07
       9.5	2.69428e-07
      9.51	2.67329e-07
      9.52	2.6523e-07
      9.53	2.63189e-07
      9.54	2.61224e-07
      9.55	2.59259e-07
      9.56	2.57294e-07
      9.57	2.55329e-07
      9.58	2.53422e-07
      9.59	2.5159e-07
       9.6	2.49758e-07
      9.61	2.47926e-07
      9.62	2.46094e-07
      9.63	2.44318e-07
      9.64	2.42617e-07
      9.65	2.40916e-07
      9.66	2.39214e-07
      9.67	2.37513e-07
      9.68	2.35867e-07
      9.69	2.34293e-07
       9.7	2.3272e-07
      9.71	2.31146e-07
      9.72	2.29573e-07
      9.73	2.28052e-07
      9.74	2.26602e-07
      9.75	2.25151e-07
      9.76	2.23701e-07
      9.77	2.22251e-07
      9.78	2.20852e-07
      9.79	2.1952e-07
       9.8	2.18188e-07
      9.81	2.16856e-07
      9.82	2.15524e-07
      9.83	2.14241e-07
      9.84	2.13021e-07
      9.85	2.11802e-07
      9.86	2.10583e-07
      9.87	2.09364e-07
      9.88	2.08191e-07
      9.89	2.07079e-07
       9.9	2.05966e-07
      9.91	2.04854e-07
      9.92	2.03742e-07
      9.93	2.02673e-07
      9.94	2.01661e-07
      9.95	2.00649e-07
      9.96	1.99637e-07
      9.97	1.98625e-07
      9.98	1.97653e-07
      9.99	1.96735e-07
        10	1.95817e-07
     10.01	1.94899e-07
     10.02	1.93981e-07
     10.03	 1.931e-07
     10.04	1.92269e-07
     10.05	1.91438e-07
     10.06	1.90607e-07
     10.07	1.89776e-07
     10.08	1.88979e-07
     10.09	1.88228e-07
      10.1	1.87477e-07
     10.11	1.86726e-07
     10.12	1.85975e-07
     10.13	1.85256e-07
     10.14	1.84578e-07
     10.15	 1.839e-07
     10.16	1.83222e-07
     10.17	1.82545e-07
     10.18	1.81896e-07
     10.19	1.81284e-07
      10.2	1.80673e-07
     10.21	1.80062e-07
     10.22	1.7945e-07
     10.23	1.78865e-07
     10.24	1.78313e-07
     10.25	1.77761e-07
     10.26	1.77209e-07
     10.27	1.76658e-07
     10.28	1.76129e-07
     10.29	1.7563e-07
      10.3	1.75131e-07
     10.31	1.74633e-07
     10.32	1.74134e-07
     10.33	1.73655e-07
     10.34	1.73203e-07
     10.35	1.7275e-07
     10.36	1.72298e-07
     10.37	1.71846e-07
     10.38	1.71411e-07
     10.39	1.70998e-07
      10.4	1.70586e-07
     10.41	1.70174e-07
     10.42	1.69762e-07
     10.43	1.69364e-07
     10.44	1.68986e-07
     10.45	1.68608e-07
     10.46	1.6823e-07
     10.47	1.67851e-07
     10.48	1.67485e-07
     10.49	1.67135e-07
      10.5	1.66785e-07
     10.51	1.66435e-07
     10.52	1.66085e-07
     10.53	1.65744e-07
     10.54	1.65416e-07
     10.55	1.65089e-07
     10.56	1.64761e-07
     10.57	1.64433e-07
     10.58	1.64113e-07
     10.59	1.63802e-07
      10.6	1.63492e-07
     10.61	1.63181e-07
     10.62	1.62871e-07
     10.63	1.62565e-07
     10.64	1.62267e-07
     10.65	1.61968e-07
     10.66	1.6167e-07
     10.67	1.61371e-07
     10.68	1.61076e-07
     10.69	1.60785e-07
      10.7	1.60494e-07
     10.71	1.60204e-07
     10.72	1.59913e-07
     10.73	1.59622e-07
     10.74	1.59333e-07
     10.75	1.59045e-07
     10.76	1.58757e-07
     10.77	1.58468e-07
     10.78	1.5818e-07
     10.79	1.57892e-07
      10.8	1.57603e-07
     10.81	1.57313e-07
     10.82	1.57024e-07
     10.83	1.56733e-07
     10.84	1.56439e-07
     10.85	1.56146e-07
     10.86	1.55852e-07
     10.87	1.55558e-07
     10.88	1.55261e-07
