Time	PV	OP	SP
         0	   39.0989	   24905.9	   39.0989
      0.01	   39.0989	   24905.9	   39.0989
      0.02	   39.0989	   24905.9	   39.0989
      0.03	   39.0989	   24905.9	   39.0989
      0.04	   39.0989	   24905.9	   39.0989
      0.05	   39.0989	   24905.9	   39.0989
      0.06	   39.0989	   24905.9	   39.0989
      0.07	   39.0989	   24905.8	   39.0989
      0.08	   39.0989	   24905.8	   39.0989
      0.09	   39.0989	   24905.8	   39.0989
       0.1	   39.0989	   24905.8	   39.0989
      0.11	   39.0989	   24905.8	   39.0989
      0.12	   39.0989	   24905.8	   39.0989
      0.13	   39.0989	   24905.8	   39.0989
      0.14	    39.099	   24905.8	   39.0989
      0.15	    39.099	   24905.8	   39.0989
      0.16	    39.099	   24905.8	   39.0989
      0.17	    39.099	   24905.8	   39.0989
      0.18	    39.099	   24905.8	   39.0989
      0.19	    39.099	   24905.8	   39.0989
       0.2	    39.099	   24905.8	   39.0989
      0.21	    39.099	   24905.8	   39.0989
      0.22	    39.099	   24905.8	   39.0989
      0.23	    39.099	   24905.8	   39.0989
      0.24	    39.099	   24905.8	   39.0989
      0.25	    39.099	   24905.8	   39.0989
      0.26	    39.099	   24905.8	   39.0989
      0.27	    39.099	   24905.8	   39.0989
      0.28	    39.099	   24905.8	   39.0989
      0.29	    39.099	   24905.8	   39.0989
       0.3	    39.099	   24905.8	   39.0989
      0.31	    39.099	   24905.8	   39.0989
      0.32	    39.099	   24905.8	   39.0989
      0.33	   39.0991	   24905.8	   39.0989
      0.34	   39.0991	   24905.8	   39.0989
      0.35	   39.0991	   24905.8	   39.0989
      0.36	   39.0991	   24905.8	   39.0989
      0.37	   39.0991	   24905.8	   39.0989
      0.38	   39.0991	   24905.8	   39.0989
      0.39	   39.0991	   24905.8	   39.0989
       0.4	   39.0991	   24905.8	   39.0989
      0.41	   39.0991	   24905.8	   39.0989
      0.42	   39.0991	   24905.7	   39.0989
      0.43	   39.0991	   24905.7	   39.0989
      0.44	   39.0991	   24905.7	   39.0989
      0.45	   39.0991	   24905.7	   39.0989
      0.46	   39.0991	   24905.7	   39.0989
      0.47	   39.0991	   24905.7	   39.0989
      0.48	   39.0991	   24905.7	   39.0989
      0.49	   39.0991	   24905.7	   39.0989
       0.5	   39.0991	   24905.7	   39.0989
      0.51	   39.0992	   24905.7	   39.0989
      0.52	   39.0992	   24905.7	   39.0989
      0.53	   39.0992	   24905.7	   39.0989
      0.54	   39.0992	   24905.7	   39.0989
      0.55	   39.0992	   24905.7	   39.0989
      0.56	   39.0992	   24905.7	   39.0989
      0.57	   39.0992	   24905.7	   39.0989
      0.58	   39.0992	   24905.7	   39.0989
      0.59	   39.0992	   24905.7	   39.0989
       0.6	   39.0992	   24905.7	   39.0989
      0.61	   39.0992	   24905.7	   39.0989
      0.62	   39.0992	   24905.7	   39.0989
      0.63	   39.0992	   24905.7	   39.0989
      0.64	   39.0992	   24905.7	   39.0989
      0.65	   39.0992	   24905.7	   39.0989
      0.66	   39.0992	   24905.7	   39.0989
      0.67	   39.0992	   24905.7	   39.0989
      0.68	   39.0992	   24905.7	   39.0989
      0.69	   39.0992	   24905.7	   39.0989
       0.7	   39.0993	   24905.7	   39.0989
      0.71	   39.0993	   24905.7	   39.0989
      0.72	   39.0993	   24905.7	   39.0989
      0.73	   39.0993	   24905.7	   39.0989
      0.74	   39.0993	   24905.7	   39.0989
      0.75	   39.0993	   24905.7	   39.0989
      0.76	   39.0993	   24905.7	   39.0989
      0.77	   39.0993	   24905.7	   39.0989
      0.78	   39.0993	   24905.6	   39.0989
      0.79	   39.0993	   24905.6	   39.0989
       0.8	   39.0993	   24905.6	   39.0989
      0.81	   39.0993	   24905.6	   39.0989
      0.82	   39.0993	   24905.6	   39.0989
      0.83	   39.0993	   24905.6	   39.0989
      0.84	   39.0993	   24905.6	   39.0989
      0.85	   39.0993	   24905.6	   39.0989
      0.86	   39.0993	   24905.6	   39.0989
      0.87	   39.0993	   24905.6	   39.0989
      0.88	   39.0993	   24905.6	   39.0989
      0.89	   39.0994	   24905.6	   39.0989
       0.9	   39.0994	   24905.6	   39.0989
      0.91	   39.0994	   24905.6	   39.0989
      0.92	   39.0994	   24905.6	   39.0989
      0.93	   39.0994	   24905.6	   39.0989
      0.94	   39.0994	   24905.6	   39.0989
      0.95	   39.0994	   24905.6	   39.0989
      0.96	   39.0994	   24905.6	   39.0989
      0.97	   39.0994	   24905.6	   39.0989
      0.98	   39.0994	   24905.6	   39.0989
      0.99	   39.0994	   24905.6	   39.0989
         1	   39.0994	   24905.6	   39.0989
      1.01	   39.0994	   24905.6	   39.0989
      1.02	   39.0994	   24905.6	   39.0989
      1.03	   39.0994	   24905.6	   39.0989
      1.04	   39.0994	   24905.6	   39.0989
      1.05	   39.0994	   24905.6	   39.0989
      1.06	   39.0994	   24905.6	   39.0989
      1.07	   39.0995	   24905.6	   39.0989
      1.08	   39.0995	   24905.6	   39.0989
      1.09	   39.0995	   24905.6	   39.0989
       1.1	   39.0995	   24905.6	   39.0989
      1.11	   39.0995	   24905.6	   39.0989
      1.12	   39.0995	   24905.6	   39.0989
      1.13	   39.0995	   24905.5	   39.0989
      1.14	   39.0995	   24905.5	   39.0989
      1.15	   39.0995	   24905.5	   39.0989
      1.16	   39.0995	   24905.5	   39.0989
      1.17	   39.0995	   24905.5	   39.0989
      1.18	   39.0995	   24905.5	   39.0989
      1.19	   39.0995	   24905.5	   39.0989
       1.2	   39.0995	   24905.5	   39.0989
      1.21	   39.0995	   24905.5	   39.0989
      1.22	   39.0995	   24905.5	   39.0989
      1.23	   39.0995	   24905.5	   39.0989
      1.24	   39.0995	   24905.5	   39.0989
      1.25	   39.0995	   24905.5	   39.0989
      1.26	   39.0996	   24905.5	   39.0989
      1.27	   39.0996	   24905.4	   39.0989
      1.28	   39.0997	   24905.3	   39.0989
      1.29	   39.0999	   24905.2	   39.0989
       1.3	   39.1001	   24905.1	   39.0989
      1.31	   39.1003	   24904.9	   39.0989
      1.32	   39.1005	   24904.8	   39.0989
      1.33	   39.1007	   24904.7	   39.0989
      1.34	   39.1009	   24904.6	   39.0989
      1.35	   39.1011	   24904.4	   39.0989
      1.36	   39.1013	   24904.2	   39.0989
      1.37	   39.1014	     24904	   39.0989
      1.38	   39.1017	   24903.9	   39.0989
      1.39	    39.102	   24903.7	   39.0989
       1.4	   39.1023	   24903.5	   39.0989
      1.41	   39.1026	   24903.2	   39.0989
      1.42	   39.1029	     24903	   39.0989
      1.43	   39.1032	   24902.8	   39.0989
      1.44	   39.1035	   24902.5	   39.0989
      1.45	   39.1038	   24902.3	   39.0989
      1.46	   39.1041	   24901.9	   39.0989
      1.47	   39.1044	   24901.6	   39.0989
      1.48	   39.1047	   24901.3	   39.0989
      1.49	    39.105	     24901	   39.0989
       1.5	   39.1054	   24900.7	   39.0989
      1.51	   39.1057	   24900.4	   39.0989
      1.52	   39.1061	     24900	   39.0989
      1.53	   39.1065	   24899.6	   39.0989
      1.54	   39.1068	   24899.3	   39.0989
      1.55	   39.1072	   24898.9	   39.0989
      1.56	   39.1076	   24898.5	   39.0989
      1.57	   39.1079	   24898.1	   39.0989
      1.58	   39.1083	   24897.7	   39.0989
      1.59	   39.1086	   24897.2	   39.0989
       1.6	    39.109	   24896.8	   39.0989
      1.61	   39.1094	   24896.3	   39.0989
      1.62	   39.1097	   24895.9	   39.0989
      1.63	   39.1101	   24895.4	   39.0989
      1.64	   39.1105	   24894.9	   39.0989
      1.65	   39.1108	   24894.5	   39.0989
      1.66	   39.1112	     24894	   39.0989
      1.67	   39.1115	   24893.4	   39.0989
      1.68	   39.1119	   24892.9	   39.0989
      1.69	   39.1123	   24892.3	   39.0989
       1.7	   39.1126	   24891.8	   39.0989
      1.71	    39.113	   24891.3	   39.0989
      1.72	   39.1133	   24890.7	   39.0989
      1.73	   39.1137	   24890.2	   39.0989
      1.74	   39.1141	   24889.6	   39.0989
      1.75	   39.1144	     24889	   39.0989
      1.76	   39.1148	   24888.4	   39.0989
      1.77	   39.1151	   24887.8	   39.0989
      1.78	   39.1155	   24887.2	   39.0989
      1.79	   39.1159	   24886.6	   39.0989
       1.8	   39.1162	     24886	   39.0989
      1.81	   39.1166	   24885.4	   39.0989
      1.82	   39.1169	   24884.8	   39.0989
      1.83	   39.1172	   24884.1	   39.0989
      1.84	   39.1175	   24883.5	   39.0989
      1.85	   39.1178	   24882.8	   39.0989
      1.86	   39.1181	   24882.1	   39.0989
      1.87	   39.1184	   24881.5	   39.0989
      1.88	   39.1187	   24880.8	   39.0989
      1.89	    39.119	   24880.2	   39.0989
       1.9	   39.1192	   24879.5	   39.0989
      1.91	   39.1195	   24878.8	   39.0989
      1.92	   39.1198	   24878.2	   39.0989
      1.93	   39.1201	   24877.5	   39.0989
      1.94	   39.1204	   24876.8	   39.0989
      1.95	   39.1207	   24876.1	   39.0989
      1.96	   39.1209	   24875.4	   39.0989
      1.97	   39.1211	   24874.7	   39.0989
      1.98	   39.1213	     24874	   39.0989
      1.99	   39.1215	   24873.3	   39.0989
         2	   39.1217	   24872.6	   39.0989
      2.01	    39.122	   24871.8	   39.0989
      2.02	   39.1222	   24871.1	   39.0989
      2.03	   39.1224	   24870.4	   39.0989
      2.04	   39.1226	   24869.7	   39.0989
      2.05	   39.1227	     24869	   39.0989
      2.06	   39.1229	   24868.3	   39.0989
      2.07	    39.123	   24867.6	   39.0989
      2.08	   39.1232	   24866.9	   39.0989
      2.09	   39.1233	   24866.2	   39.0989
       2.1	   39.1235	   24865.5	   39.0989
      2.11	   39.1236	   24864.8	   39.0989
      2.12	   39.1237	   24864.1	   39.0989
      2.13	   39.1239	   24863.4	   39.0989
      2.14	    39.124	   24862.6	   39.0989
      2.15	   39.1241	   24861.9	   39.0989
      2.16	   39.1242	   24861.2	   39.0989
      2.17	   39.1242	   24860.5	   39.0989
      2.18	   39.1243	   24859.8	   39.0989
      2.19	   39.1244	   24859.1	   39.0989
       2.2	   39.1244	   24858.4	   39.0989
      2.21	   39.1245	   24857.7	   39.0989
      2.22	   39.1245	     24857	   39.0989
      2.23	   39.1246	   24856.3	   39.0989
      2.24	   39.1246	   24855.6	   39.0989
